order_id,order_date,customer_id,customer_name,customer_type,city,occasion,channel,payment_method,product_category,product_name,quantity,unit_price_inr,gross_revenue_inr,discount_pct,discount_amt_inr,net_revenue_inr,cogs_inr,delivery_cost_inr,marketing_cost_inr,workforce_cost_inr,spoilage_cost_inr,total_cost_inr,profit_loss_inr,delivery_time_mins,delivery_status,customer_rating,complaint_type,workforce_assigned,is_repeat_customer
BKG-10979,2023-02-08 08:42:00,CUST09364,Rohan Verma,New,Kolkata,Anniversary,App,UPI,Photo Cakes,Birthday Photo Cake,3,755.81,2267.43,0.195,442.15,1825.28,1145.71,391.09,270.73,237.17,3.47,2048.17,-222.89,55,Delivered,5.0,Wrong Product Delivered,1,0
BKG-10562,2023-02-08 21:34:00,CUST01162,Aditya Sharma,Returning,Jaipur,Festival,In-Store,UPI,Pastries,Fruit Danish,3,295.36,886.08,0.141,124.94,761.14,421.63,174.93,82.51,136.26,107.41,922.74,-161.6,73,Delivered,2.8,Missing Item,2,1
BKG-10200,2023-02-09 03:10:00,CUST00341,Vikram Joshi,Returning,Hyderabad,Baby Shower,App,UPI,Custom Cakes,Choco Truffle Fondant,1,2493.65,2493.65,0.201,501.22,1992.43,1280.54,181.76,138.46,157.17,396.42,2154.35,-161.92,55,Delivered,4.1,Quality Issue,1,1
BKG-10405,2023-02-09 10:23:00,CUST01654,Sneha Kumar,Returning,Hyderabad,Festival,App,Wallet,Designer Cakes,Vintage Ruffles Cake,1,4724.27,4724.27,0.042,198.42,4525.85,3014.04,432.31,99.01,138.63,195.15,3879.14,646.71,59,Delivered,4.8,Quality Issue,1,1
BKG-10142,2023-02-10 06:10:00,CUST09767,Sneha Gupta,New,Mumbai,Anniversary,App,Debit Card,Hampers & Combos,Festive Treat Hamper,1,981.73,981.73,0.189,185.55,796.18,617.44,181.37,306.62,141.0,80.11,1326.54,-530.36,69,Cancelled,2.0,No Complaint,1,0
BKG-10151,2023-02-10 14:51:00,CUST09210,Simran Mishra,New,Delhi,Corporate,Website,Cash on Delivery,Pastries,Blueberry Muffin,3,507.41,1522.23,0.165,251.17,1271.06,674.98,239.25,207.75,181.65,73.64,1377.27,-106.21,44,Delivered,4.3,Incorrect Customization,2,0
BKG-10670,2023-02-10 18:39:00,CUST00570,Arjun Reddy,Returning,Delhi,Birthday,In-Store,Credit Card,Photo Cakes,Graduation Photo Cake,1,1574.07,1574.07,0.079,124.35,1449.72,830.77,342.28,96.67,269.25,193.33,1732.3,-282.58,66,Cancelled,1.4,Quality Issue,1,1
BKG-10448,2023-02-11 10:28:00,CUST05979,Karan Mehta,New,Mumbai,Wedding,App,Wallet,Custom Cakes,Mango Mousse Custom,1,2304.25,2304.25,0.01,23.04,2281.21,1338.24,225.47,292.02,179.97,33.24,2068.94,212.27,69,Delivered,3.8,Missing Item,3,0
BKG-10465,2023-02-11 10:35:00,CUST00868,Rahul Reddy,Returning,Chennai,Birthday,Website,UPI,Designer Cakes,Geode Crystal Cake,1,4637.23,4637.23,0.121,561.1,4076.13,3026.28,342.57,90.79,270.87,659.52,4390.03,-313.9,51,Delivered,4.9,No Complaint,2,1
BKG-10029,2023-02-11 11:14:00,CUST01990,Nikhil Iyer,Returning,Delhi,Festival,Website,Credit Card,Custom Cakes,Red Velvet Custom,1,3040.36,3040.36,0.014,42.57,2997.79,1755.75,209.51,109.39,236.36,332.25,2643.26,354.53,64,Delivered,2.6,Damaged Packaging,1,1
BKG-10906,2023-02-11 18:14:00,CUST04865,Amit Joshi,New,Delhi,Birthday,Website,UPI,Pastries,Croissant Almond,1,310.87,310.87,0.022,6.84,304.03,185.68,185.24,253.93,151.97,40.34,817.16,-513.13,60,Delivered,5.0,Wrong Product Delivered,1,0
BKG-10464,2023-02-12 11:38:00,CUST08019,Divya Sharma,New,Bangalore,Corporate,App,Credit Card,Designer Cakes,Tier Wedding Cake,1,1842.43,1842.43,0.019,35.01,1807.42,1370.44,326.1,209.7,169.06,182.57,2257.87,-450.45,68,Delivered,2.6,No Complaint,1,0
BKG-11087,2023-02-12 14:07:00,CUST07358,Simran Das,New,Pune,Birthday,Website,UPI,Cookies & Bars,Almond Biscotti,3,304.52,913.56,0.094,85.87,827.69,460.81,172.5,385.6,263.08,96.05,1378.04,-550.35,47,Delivered,3.6,No Complaint,1,0
BKG-10078,2023-02-12 20:34:00,CUST07909,Vikram Mehta,New,Hyderabad,Baby Shower,App,Debit Card,Custom Cakes,Red Velvet Custom,1,1348.63,1348.63,0.054,72.83,1275.8,884.75,139.68,332.49,255.43,15.51,1627.86,-352.06,69,Returned,1.7,Damaged Packaging,1,0
BKG-10540,2023-02-12 22:12:00,CUST03236,Sneha Joshi,New,Delhi,Anniversary,App,Credit Card,Cupcakes,Vanilla Rainbow Cupcakes,1,578.51,578.51,0.003,1.74,576.77,315.18,415.33,338.13,161.73,11.77,1242.14,-665.37,59,Delivered,4.4,Incorrect Customization,1,0
BKG-10677,2023-02-13 02:03:00,CUST01704,Karan Sharma,Returning,Delhi,Birthday,App,Net Banking,Custom Cakes,Vanilla Dream Custom,5,2292.56,11462.8,0.074,848.25,10614.55,7556.28,426.01,103.63,230.97,1778.65,10095.54,519.01,73,Delivered,3.7,Incorrect Customization,1,1
BKG-10018,2023-02-13 02:27:00,CUST01397,Vikram Mishra,Returning,Mumbai,Birthday,App,Net Banking,Custom Cakes,Mango Mousse Custom,2,2609.04,5218.08,0.231,1205.38,4012.7,2374.27,188.99,105.67,144.76,406.33,3220.02,792.68,76,Delivered,3.2,Incorrect Customization,1,1
BKG-10327,2023-02-13 05:46:00,CUST01479,Meera Verma,Returning,Delhi,Birthday,Website,UPI,Photo Cakes,Birthday Photo Cake,1,1995.01,1995.01,0.07,139.65,1855.36,1060.94,270.01,88.82,125.01,200.74,1745.52,109.84,29,Delivered,4.1,Missing Item,3,1
BKG-10156,2023-02-13 12:32:00,CUST04117,Vikram Iyer,New,Mumbai,Baby Shower,In-Store,Credit Card,Custom Cakes,Mango Mousse Custom,1,1867.36,1867.36,0.056,104.57,1762.79,1086.76,260.29,294.0,138.0,153.1,1932.15,-169.36,79,Delivered,2.9,Quality Issue,2,0
BKG-10250,2023-02-13 17:38:00,CUST02104,Aditya Sharma,New,Mumbai,Corporate,App,Wallet,Photo Cakes,Birthday Photo Cake,1,852.71,852.71,0.141,120.23,732.48,465.32,181.13,188.56,272.35,89.47,1196.83,-464.35,57,Cancelled,2.4,Wrong Product Delivered,1,0
BKG-10939,2023-02-13 19:41:00,CUST01526,Karan Bose,Returning,Pune,Birthday,App,UPI,Photo Cakes,Baby Shower Photo Cake,1,1333.85,1333.85,0.005,6.67,1327.18,777.04,308.62,87.36,165.0,150.23,1488.25,-161.07,57,Delivered,4.6,No Complaint,2,1
BKG-11163,2023-02-13 20:54:00,CUST05435,Nisha Nair,New,Mumbai,Anniversary,Website,UPI,Hampers & Combos,Corporate Gift Hamper,2,1641.38,3282.76,0.181,594.18,2688.58,1932.67,306.59,391.35,273.59,33.05,2937.25,-248.67,64,Delivered,3.5,No Complaint,1,0
BKG-10730,2023-02-14 00:05:00,CUST03751,Ananya Verma,New,Kolkata,Birthday,App,Net Banking,Hampers & Combos,Corporate Gift Hamper,2,3969.64,7939.28,0.044,349.33,7589.95,5952.77,121.8,258.81,172.02,870.46,7375.86,214.09,86,Delivered,4.0,No Complaint,1,0
BKG-10226,2023-02-15 14:12:00,CUST01752,Priya Kumar,Returning,Bangalore,Birthday,Website,Credit Card,Designer Cakes,Tier Wedding Cake,1,1538.43,1538.43,0.156,240.0,1298.43,985.25,278.67,124.22,150.49,251.81,1790.44,-492.01,59,Delivered,3.9,Missing Item,3,1
BKG-10849,2023-02-15 19:26:00,CUST09950,Rahul Kumar,New,Kolkata,Birthday,In-Store,UPI,Pastries,Lemon Tart,1,297.89,297.89,0.003,0.89,297.0,167.09,123.17,329.6,210.83,24.24,854.93,-557.93,53,Returned,1.3,Quality Issue,1,0
BKG-10707,2023-02-15 20:53:00,CUST07186,Karan Mishra,New,Delhi,Anniversary,App,Credit Card,Cupcakes,Oreo Stuffed Cupcakes,5,207.13,1035.65,0.032,33.14,1002.51,589.04,318.44,169.96,159.78,206.35,1443.57,-441.06,68,Delivered,2.8,No Complaint,1,0
BKG-10948,2023-02-16 06:58:00,CUST09221,Karan Nair,New,Jaipur,Festival,App,Cash on Delivery,Custom Cakes,Choco Truffle Fondant,1,1809.5,1809.5,0.186,336.57,1472.93,928.54,441.88,241.17,146.85,36.79,1795.23,-322.3,51,Delivered,4.0,No Complaint,1,0
BKG-10148,2023-02-16 21:39:00,CUST06554,Priya Sharma,New,Mumbai,Corporate,Phone,Cash on Delivery,Photo Cakes,Anniversary Photo Cake,2,1708.05,3416.1,0.171,584.15,2831.95,1893.15,181.73,239.54,141.56,458.09,2914.07,-82.12,91,Delivered,2.4,Quality Issue,1,0
BKG-10578,2023-02-17 01:24:00,CUST09058,Amit Mishra,New,Kolkata,Birthday,Website,Cash on Delivery,Custom Cakes,Vanilla Dream Custom,1,1350.68,1350.68,0.035,47.27,1303.41,830.95,282.96,195.17,176.01,127.08,1612.17,-308.76,80,Delivered,4.4,Incorrect Customization,1,0
BKG-10172,2023-02-17 14:32:00,CUST01558,Karan Singh,Returning,Hyderabad,Wedding,Phone,Cash on Delivery,Custom Cakes,Black Forest Custom,2,2213.8,4427.6,0.014,61.99,4365.61,3086.24,162.67,101.34,234.19,478.87,4063.31,302.3,68,Cancelled,2.4,No Complaint,1,1
BKG-10720,2023-02-17 20:25:00,CUST01983,Ananya Verma,Returning,Chennai,Birthday,Website,Credit Card,Cookies & Bars,Almond Biscotti,2,166.83,333.66,0.094,31.36,302.3,151.07,355.24,76.23,218.72,9.44,810.7,-508.4,76,Delivered,3.8,Quality Issue,3,1
BKG-10513,2023-02-17 22:41:00,CUST00408,Rahul Joshi,Returning,Delhi,Anniversary,Website,Debit Card,Custom Cakes,Choco Truffle Fondant,1,3077.67,3077.67,0.092,283.15,2794.52,1666.59,188.13,149.67,133.18,23.19,2160.76,633.76,88,Delivered,4.3,No Complaint,1,1
BKG-10802,2023-02-18 10:27:00,CUST01376,Suresh Agarwal,Returning,Mumbai,Anniversary,Website,UPI,Custom Cakes,Choco Truffle Fondant,1,1616.0,1616.0,0.14,226.24,1389.76,880.83,307.87,121.2,171.18,274.04,1755.12,-365.36,66,Delivered,3.7,Quality Issue,2,1
BKG-10093,2023-02-19 01:25:00,CUST06509,Divya Singh,New,Mumbai,Anniversary,App,UPI,Custom Cakes,Red Velvet Custom,1,1595.28,1595.28,0.06,95.72,1499.56,910.55,147.94,227.09,183.59,154.02,1623.19,-123.63,61,Delivered,2.9,No Complaint,1,0
BKG-10487,2023-02-19 06:01:00,CUST01974,Sneha Verma,Returning,Mumbai,Birthday,App,Credit Card,Custom Cakes,Butterscotch Custom,1,1484.27,1484.27,0.042,62.34,1421.93,960.82,214.36,98.57,214.35,142.86,1630.96,-209.03,61,Delivered,2.6,Quality Issue,2,1
BKG-10934,2023-02-19 15:25:00,CUST05373,Arjun Joshi,New,Bangalore,Wedding,App,UPI,Custom Cakes,Mango Mousse Custom,1,812.23,812.23,0.08,64.98,747.25,486.55,473.03,334.89,217.68,63.08,1575.23,-827.98,85,Delivered,4.4,Damaged Packaging,2,0
BKG-10449,2023-02-19 21:58:00,CUST01100,Aditya Singh,Returning,Pune,Anniversary,Phone,Cash on Delivery,Cookies & Bars,Oreo Brownies,1,388.74,388.74,0.206,80.08,308.66,148.31,341.37,121.47,214.42,7.75,833.32,-524.66,85,Delivered,3.7,Quality Issue,2,1
BKG-10657,2023-02-20 00:31:00,CUST00007,Sneha Patel,Returning,Hyderabad,Birthday,App,UPI,Designer Cakes,Tier Wedding Cake,1,4858.43,4858.43,0.063,306.08,4552.35,3415.47,363.04,123.67,161.94,880.4,4944.52,-392.17,63,Delivered,4.0,Late Delivery,3,1
BKG-10493,2023-02-20 05:24:00,CUST08272,Nisha Bose,New,Hyderabad,Corporate,In-Store,UPI,Cupcakes,Chocolate Fudge Cupcakes,2,714.71,1429.42,0.174,248.72,1180.7,616.86,250.61,384.4,252.48,115.16,1619.51,-438.81,60,Delivered,4.1,Wrong Product Delivered,1,0
BKG-10251,2023-02-20 10:09:00,CUST04796,Nikhil Mehta,New,Mumbai,Corporate,Website,Credit Card,Photo Cakes,Birthday Photo Cake,1,935.47,935.47,0.024,22.45,913.02,626.9,215.77,166.36,124.63,104.12,1237.78,-324.76,67,Delivered,3.7,Late Delivery,2,0
BKG-10131,2023-02-20 13:08:00,CUST00450,Amit Mehta,Returning,Hyderabad,Corporate,Website,UPI,Designer Cakes,Tier Wedding Cake,1,1918.28,1918.28,0.079,151.54,1766.74,1114.83,304.36,92.6,144.76,259.01,1915.56,-148.82,59,Delivered,4.0,Quality Issue,2,1
BKG-10014,2023-02-20 15:39:00,CUST04330,Arjun Sharma,New,Mumbai,Birthday,Website,Credit Card,Pastries,Fruit Danish,1,577.75,577.75,0.01,5.78,571.97,363.45,215.78,180.54,255.69,78.03,1093.49,-521.52,43,Delivered,4.5,Incorrect Customization,2,0
BKG-10009,2023-02-20 20:45:00,CUST05609,Suresh Singh,New,Delhi,Festival,Website,Credit Card,Pastries,Chocolate Eclair,1,508.26,508.26,0.102,51.84,456.42,280.21,147.42,304.93,158.53,124.99,1016.08,-559.66,65,Delivered,3.0,Late Delivery,3,0
BKG-10716,2023-02-20 20:59:00,CUST01023,Nisha Joshi,Returning,Delhi,Birthday,Phone,Credit Card,Custom Cakes,Butterscotch Custom,2,2081.61,4163.22,0.098,408.0,3755.22,2296.73,139.67,86.87,143.06,228.39,2894.72,860.5,93,Delivered,3.3,No Complaint,1,1
BKG-10828,2023-02-22 04:59:00,CUST00695,Nikhil Bose,Returning,Bangalore,Corporate,Phone,Debit Card,Custom Cakes,Black Forest Custom,1,1998.72,1998.72,0.207,413.74,1584.98,1080.44,276.92,115.61,206.04,290.81,1969.82,-384.84,128,Delivered,2.8,Quality Issue,1,1
BKG-11120,2023-02-22 10:22:00,CUST02601,Rajan Verma,New,Mumbai,Birthday,Website,Debit Card,Cookies & Bars,Walnut Fudge Bar,1,309.01,309.01,0.023,7.11,301.9,170.08,179.55,230.1,239.06,18.78,837.57,-535.67,64,Delivered,3.8,Damaged Packaging,1,0
BKG-10275,2023-02-22 12:44:00,CUST07606,Priya Agarwal,New,Delhi,Wedding,App,Wallet,Custom Cakes,Black Forest Custom,2,3307.82,6615.64,0.083,549.1,6066.54,3814.79,288.71,370.57,247.51,1057.97,5779.55,286.99,59,Delivered,3.7,Quality Issue,1,0
BKG-10916,2023-02-23 05:13:00,CUST09034,Karan Patel,New,Bangalore,Corporate,App,Net Banking,Custom Cakes,Red Velvet Custom,3,2377.18,7131.54,0.141,1005.55,6125.99,3918.43,287.66,247.37,138.38,239.36,4831.2,1294.79,89,Delivered,2.7,Damaged Packaging,2,0
BKG-10844,2023-02-23 08:30:00,CUST09886,Simran Verma,New,Kolkata,Wedding,In-Store,Net Banking,Custom Cakes,Mango Mousse Custom,2,1229.99,2459.98,0.078,191.88,2268.1,1442.95,301.03,290.3,231.8,333.27,2599.35,-331.25,71,Delivered,4.0,No Complaint,3,0
BKG-10066,2023-02-23 09:26:00,CUST07654,Amit Gupta,New,Bangalore,Corporate,App,UPI,Cupcakes,Chocolate Fudge Cupcakes,1,405.84,405.84,0.052,21.1,384.74,225.02,128.13,327.69,123.61,31.68,836.13,-451.39,74,Delivered,4.1,No Complaint,2,0
BKG-10439,2023-02-23 22:31:00,CUST07933,Aditya Kumar,New,Kolkata,Wedding,In-Store,Credit Card,Designer Cakes,Vintage Ruffles Cake,1,3486.32,3486.32,0.079,275.42,3210.9,2075.67,236.5,375.95,187.49,284.46,3160.07,50.83,74,Delivered,4.2,Incorrect Customization,3,0
BKG-10058,2023-02-24 03:33:00,CUST00728,Shreya Mishra,Returning,Chennai,Birthday,In-Store,UPI,Custom Cakes,Vanilla Dream Custom,1,1871.62,1871.62,0.147,275.13,1596.49,1075.92,353.2,128.36,134.96,127.15,1819.59,-223.1,108,Delivered,1.6,Late Delivery,1,1
BKG-10039,2023-02-24 10:15:00,CUST04957,Arjun Joshi,New,Pune,Birthday,In-Store,Net Banking,Custom Cakes,Red Velvet Custom,1,3352.54,3352.54,0.042,140.81,3211.73,2218.51,298.74,189.84,279.36,314.85,3301.3,-89.57,70,Returned,1.6,Damaged Packaging,2,0
BKG-11067,2023-02-24 15:35:00,CUST08082,Rahul Reddy,New,Delhi,Baby Shower,In-Store,UPI,Custom Cakes,Vanilla Dream Custom,1,1739.64,1739.64,0.166,288.78,1450.86,977.51,150.92,193.04,264.2,143.4,1729.07,-278.21,76,Delivered,3.8,No Complaint,3,0
BKG-10135,2023-02-24 17:04:00,CUST07899,Nikhil Gupta,New,Kolkata,Birthday,In-Store,Credit Card,Cupcakes,Vanilla Rainbow Cupcakes,3,687.89,2063.67,0.069,142.39,1921.28,1134.01,401.87,265.18,213.89,12.61,2027.56,-106.28,79,Delivered,4.5,No Complaint,1,0
BKG-10214,2023-02-25 03:16:00,CUST07046,Pooja Nair,New,Delhi,Anniversary,Website,UPI,Hampers & Combos,Celebration Hamper,1,1063.84,1063.84,0.254,270.22,793.62,585.34,144.2,341.89,246.84,19.23,1337.5,-543.88,65,Delivered,3.5,Quality Issue,3,0
BKG-10187,2023-02-25 04:34:00,CUST04012,Rohan Agarwal,New,Hyderabad,Festival,App,Net Banking,Designer Cakes,Galaxy Mirror Glaze,2,1592.49,3184.98,0.132,420.42,2764.56,1799.29,424.26,216.61,232.01,562.7,3234.87,-470.31,43,Delivered,4.2,Damaged Packaging,2,0
BKG-11028,2023-02-25 15:49:00,CUST08073,Rohan Reddy,New,Hyderabad,Casual / No Occasion,Website,Credit Card,Custom Cakes,Choco Truffle Fondant,4,3166.37,12665.48,0.031,392.63,12272.85,7466.98,369.08,246.48,137.87,1906.43,10126.84,2146.01,78,Delivered,4.2,Wrong Product Delivered,1,0
BKG-10717,2023-02-25 17:53:00,CUST07398,Priya Verma,New,Pune,Casual / No Occasion,App,Debit Card,Photo Cakes,Wedding Photo Cake,1,1562.56,1562.56,0.112,175.01,1387.55,816.43,147.62,298.64,244.71,59.05,1566.45,-178.9,70,Delivered,3.6,Wrong Product Delivered,2,0
BKG-10981,2023-02-25 18:39:00,CUST00062,Nikhil Reddy,Returning,Kolkata,Corporate,Phone,UPI,Cookies & Bars,Oreo Brownies,2,126.74,253.48,0.025,6.34,247.14,130.17,224.2,86.85,173.81,24.54,639.57,-392.43,123,Delivered,1.6,Incorrect Customization,1,1
BKG-10030,2023-02-26 15:38:00,CUST02447,Karan Agarwal,New,Jaipur,Corporate,Website,Credit Card,Custom Cakes,Choco Truffle Fondant,1,804.22,804.22,0.126,101.33,702.89,444.14,307.38,276.91,123.25,128.91,1280.59,-577.7,87,Cancelled,1.6,Damaged Packaging,1,0
BKG-10683,2023-02-26 16:20:00,CUST00248,Priya Kumar,Returning,Pune,Anniversary,App,Credit Card,Photo Cakes,Graduation Photo Cake,2,1772.04,3544.08,0.004,14.18,3529.9,2224.94,252.28,82.01,170.19,207.96,2937.38,592.52,56,Delivered,4.9,Damaged Packaging,2,1
BKG-10505,2023-02-26 22:15:00,CUST01692,Priya Gupta,Returning,Jaipur,Festival,Website,Credit Card,Hampers & Combos,Corporate Gift Hamper,1,2328.4,2328.4,0.117,272.42,2055.98,1487.72,380.65,114.5,234.94,184.88,2402.69,-346.71,80,Delivered,3.5,Missing Item,1,1
BKG-11188,2023-02-27 00:00:00,CUST08975,Simran Das,New,Delhi,Birthday,In-Store,Cash on Delivery,Pastries,Opera Pastry,4,397.44,1589.76,0.14,222.57,1367.19,867.74,305.4,263.41,230.1,83.1,1749.75,-382.56,41,Delivered,3.9,No Complaint,2,0
BKG-10077,2023-02-27 07:31:00,CUST03578,Amit Mishra,New,Jaipur,Anniversary,App,Debit Card,Cookies & Bars,Choco Chip Cookies,5,428.2,2141.0,0.193,413.21,1727.79,945.66,289.73,166.88,161.95,10.32,1574.54,153.25,104,Delivered,2.8,Missing Item,2,0
BKG-10640,2023-02-27 16:27:00,CUST01397,Nikhil Mishra,Returning,Bangalore,Birthday,Website,Debit Card,Designer Cakes,Vintage Ruffles Cake,2,2389.2,4778.4,0.069,329.71,4448.69,2861.34,122.88,149.32,174.35,236.56,3544.45,904.24,83,Delivered,4.1,Incorrect Customization,2,1
BKG-10538,2023-02-27 17:30:00,CUST05138,Aditya Reddy,New,Bangalore,Birthday,App,UPI,Pastries,Fruit Danish,1,230.91,230.91,0.08,18.47,212.44,132.04,139.3,170.89,204.01,5.96,652.2,-439.76,64,Delivered,3.6,No Complaint,1,0
BKG-10618,2023-02-28 01:58:00,CUST00111,Shreya Nair,Returning,Delhi,Festival,App,Credit Card,Cookies & Bars,Walnut Fudge Bar,2,160.16,320.32,0.082,26.27,294.05,140.46,383.23,86.04,171.09,10.76,791.58,-497.53,56,Delivered,4.4,No Complaint,1,1
BKG-10001,2023-02-28 02:25:00,CUST05914,Aditya Nair,New,Delhi,Birthday,Phone,Debit Card,Pastries,Fruit Danish,1,403.28,403.28,0.161,64.93,338.35,207.65,270.54,260.68,257.63,100.49,1096.99,-758.64,67,Delivered,4.0,No Complaint,1,0
BKG-11133,2023-02-28 09:52:00,CUST09666,Shreya Kumar,New,Delhi,Birthday,App,Credit Card,Designer Cakes,Vintage Ruffles Cake,1,3500.14,3500.14,0.011,38.5,3461.64,2368.34,392.54,162.1,166.11,24.02,3113.11,348.53,57,Delivered,4.8,No Complaint,1,0
BKG-10016,2023-02-28 23:04:00,CUST02101,Simran Mishra,New,Delhi,Birthday,Website,Credit Card,Designer Cakes,Galaxy Mirror Glaze,1,4792.58,4792.58,0.215,1030.4,3762.18,2877.93,253.66,321.52,198.44,770.05,4421.6,-659.42,75,Returned,1.1,Incorrect Customization,1,0
BKG-10108,2023-03-01 03:54:00,CUST04509,Priya Sharma,New,Delhi,Birthday,Website,Credit Card,Cookies & Bars,Oreo Brownies,1,415.19,415.19,0.027,11.21,403.98,203.46,234.68,358.93,230.38,28.98,1056.43,-652.45,63,Delivered,4.3,Wrong Product Delivered,2,0
BKG-11038,2023-03-01 13:11:00,CUST08795,Rajan Kumar,New,Bangalore,Festival,Website,UPI,Pastries,Fruit Danish,1,295.8,295.8,0.104,30.76,265.04,157.39,287.09,330.37,275.23,63.34,1113.42,-848.38,59,Delivered,4.7,No Complaint,1,0
BKG-10290,2023-03-01 18:23:00,CUST00742,Rajan Agarwal,Returning,Kolkata,Festival,App,Credit Card,Pastries,Croissant Almond,1,391.02,391.02,0.098,38.32,352.7,211.9,282.85,79.99,183.25,56.96,814.95,-462.25,82,Delivered,2.8,No Complaint,1,1
BKG-10267,2023-03-02 02:23:00,CUST01438,Nikhil Verma,Returning,Kolkata,Anniversary,Website,Wallet,Pastries,Croissant Almond,1,517.0,517.0,0.027,13.96,503.04,320.85,390.58,60.77,167.92,124.1,1064.22,-561.18,78,Delivered,3.7,No Complaint,2,1
BKG-10296,2023-03-02 05:55:00,CUST05250,Ananya Sharma,New,Bangalore,Festival,Phone,UPI,Designer Cakes,Geode Crystal Cake,1,1689.5,1689.5,0.122,206.12,1483.38,1138.03,229.33,255.76,271.24,0.03,1894.39,-411.01,87,Delivered,4.4,Missing Item,2,0
BKG-10310,2023-03-02 13:04:00,CUST09903,Karan Das,New,Chennai,Baby Shower,App,Wallet,Hampers & Combos,Celebration Hamper,1,1749.86,1749.86,0.146,255.48,1494.38,1009.29,269.19,278.37,132.0,78.5,1767.35,-272.97,52,Delivered,4.3,Damaged Packaging,1,0
BKG-10193,2023-03-02 16:06:00,CUST04199,Nisha Mishra,New,Hyderabad,Birthday,In-Store,Credit Card,Custom Cakes,Butterscotch Custom,2,1546.35,3092.7,0.198,612.35,2480.35,1507.86,131.22,221.27,189.55,174.13,2224.03,256.32,68,Cancelled,2.1,No Complaint,2,0
BKG-11132,2023-03-02 17:27:00,CUST00825,Amit Mishra,Returning,Pune,Anniversary,App,Debit Card,Custom Cakes,Red Velvet Custom,2,1155.75,2311.5,0.065,150.25,2161.25,1501.4,163.49,92.15,259.97,230.55,2247.56,-86.31,90,Delivered,3.9,Late Delivery,1,1
BKG-10869,2023-03-02 19:18:00,CUST04287,Simran Verma,New,Delhi,Wedding,App,Credit Card,Pastries,Opera Pastry,4,564.0,2256.0,0.097,218.83,2037.17,1164.55,168.73,374.08,186.89,76.41,1970.66,66.51,56,Returned,2.1,Quality Issue,1,0
BKG-10899,2023-03-02 20:35:00,CUST01752,Priya Sharma,Returning,Kolkata,Festival,App,Debit Card,Cupcakes,Oreo Stuffed Cupcakes,2,211.89,423.78,0.093,39.41,384.37,199.7,277.55,102.26,246.82,58.58,884.91,-500.54,98,Delivered,3.3,No Complaint,2,1
BKG-10081,2023-03-03 16:43:00,CUST02989,Ananya Verma,New,Delhi,Corporate,Phone,UPI,Cupcakes,Red Velvet Cupcake Box,4,241.36,965.44,0.028,27.03,938.41,531.09,179.46,225.98,219.63,104.48,1260.64,-322.23,60,Delivered,3.8,No Complaint,1,0
BKG-10586,2023-03-03 19:46:00,CUST00601,Nikhil Nair,Returning,Mumbai,Birthday,App,Credit Card,Pastries,Lemon Tart,2,569.58,1139.16,0.185,210.74,928.42,531.1,293.34,100.98,260.3,225.96,1411.68,-483.26,49,Delivered,3.7,No Complaint,1,1
BKG-10524,2023-03-03 19:51:00,CUST01324,Nikhil Verma,Returning,Delhi,Casual / No Occasion,App,UPI,Photo Cakes,Baby Shower Photo Cake,1,1802.12,1802.12,0.176,317.17,1484.95,912.99,214.09,66.7,204.95,20.08,1418.81,66.14,51,Delivered,3.9,Late Delivery,1,1
BKG-10591,2023-03-04 01:13:00,CUST00218,Nisha Verma,Returning,Kolkata,Birthday,App,UPI,Custom Cakes,Black Forest Custom,1,3346.67,3346.67,0.042,140.56,3206.11,1916.18,202.34,113.35,258.95,72.84,2563.66,642.45,72,Returned,1.8,Damaged Packaging,1,1
BKG-10955,2023-03-04 04:39:00,CUST03332,Kavya Patel,New,Pune,Festival,Phone,UPI,Custom Cakes,Butterscotch Custom,3,1694.19,5082.57,0.088,447.27,4635.3,3271.91,388.82,351.5,127.03,537.73,4676.99,-41.69,94,Delivered,1.5,No Complaint,3,0
BKG-10354,2023-03-04 23:37:00,CUST02167,Priya Reddy,New,Pune,Birthday,App,Debit Card,Custom Cakes,Choco Truffle Fondant,2,3411.65,6823.3,0.203,1385.13,5438.17,3689.74,377.04,200.17,130.74,174.75,4572.44,865.73,57,Delivered,4.3,Quality Issue,1,0
BKG-11122,2023-03-05 01:38:00,CUST00044,Karan Kumar,Returning,Kolkata,Casual / No Occasion,App,Net Banking,Photo Cakes,Birthday Photo Cake,2,891.02,1782.04,0.015,26.73,1755.31,1094.18,403.78,77.79,195.04,112.92,1883.71,-128.4,80,Delivered,4.4,Late Delivery,2,1
BKG-10340,2023-03-05 14:10:00,CUST03786,Aditya Kumar,New,Mumbai,Birthday,In-Store,UPI,Custom Cakes,Red Velvet Custom,1,2537.9,2537.9,0.099,251.25,2286.65,1587.88,448.6,159.78,223.16,33.35,2452.77,-166.12,76,Returned,2.2,No Complaint,2,0
BKG-10106,2023-03-05 17:16:00,CUST06765,Vikram Verma,New,Bangalore,Anniversary,Website,Credit Card,Pastries,Opera Pastry,1,339.39,339.39,0.164,55.66,283.73,177.68,281.64,346.19,199.64,51.84,1056.99,-773.26,67,Delivered,4.2,No Complaint,1,0
